dirname,total_count,diff_count,file_size
talk.politics.guns,102,89,1048
talk.politics.guns,67,62,722
talk.politics.guns,206,154,1952
talk.politics.guns,202,173,1760
talk.politics.guns,67,65,824
talk.politics.guns,148,127,1295
talk.politics.guns,162,129,1304
talk.politics.guns,239,157,1753
talk.politics.guns,266,185,1877
talk.politics.guns,124,108,1198
talk.politics.guns,304,233,2315
talk.politics.guns,322,214,2110
talk.politics.guns,249,170,1907
talk.politics.guns,198,132,1522
talk.politics.guns,126,116,1137
talk.politics.guns,155,134,1606
talk.politics.guns,278,204,2210
talk.politics.guns,121,98,1080
talk.politics.guns,66,65,877
talk.politics.guns,139,122,1500
talk.politics.guns,268,192,1940
talk.politics.guns,1450,701,9247
talk.politics.guns,100,91,1148
talk.politics.guns,696,405,4435
talk.politics.guns,216,174,1673
talk.politics.guns,154,134,1457
talk.politics.guns,185,145,1599
talk.politics.guns,823,513,5380
talk.politics.guns,184,149,1731
talk.politics.guns,727,364,4458
talk.politics.guns,250,188,1815
talk.politics.guns,92,80,1042
talk.politics.guns,192,153,1678
talk.politics.guns,425,288,2854
talk.politics.guns,157,126,1335
talk.politics.guns,396,260,2874
talk.politics.guns,136,112,1112
talk.politics.guns,146,120,1062
talk.politics.guns,64,62,650
talk.politics.guns,741,428,4840
talk.politics.guns,288,192,2701
talk.politics.guns,320,211,2271
talk.politics.guns,2403,854,14189
talk.politics.guns,854,413,5120
talk.politics.guns,109,93,1026
talk.politics.guns,745,425,4927
talk.politics.guns,508,330,3509
talk.politics.guns,252,184,1881
talk.politics.guns,100,84,825
talk.politics.guns,78,75,821
talk.politics.guns,244,179,1959
talk.politics.guns,450,304,3073
talk.politics.guns,458,325,3081
talk.politics.guns,377,234,2608
talk.politics.guns,255,201,1947
talk.politics.guns,155,120,1297
talk.politics.guns,78,70,862
talk.politics.guns,716,403,4229
talk.politics.guns,97,85,948
talk.politics.guns,420,258,3184
talk.politics.guns,395,263,2908
talk.politics.guns,214,163,1575
talk.politics.guns,284,219,2198
talk.politics.guns,258,192,1999
talk.politics.guns,289,202,2193
talk.politics.guns,104,97,888
talk.politics.guns,78,69,679
talk.politics.guns,101,82,834
talk.politics.guns,352,244,2632
talk.politics.guns,472,310,3358
talk.politics.guns,146,118,1270
talk.politics.guns,120,100,1169
talk.politics.guns,289,199,1865
talk.politics.guns,202,162,1669
talk.politics.guns,256,175,2059
talk.politics.guns,116,99,1127
talk.politics.guns,189,151,1418
talk.politics.guns,286,224,2197
talk.politics.guns,155,134,1634
talk.politics.guns,535,309,3156
talk.politics.guns,304,205,2327
talk.politics.guns,125,111,1431
talk.politics.guns,179,144,1596
talk.politics.guns,211,181,1710
talk.politics.guns,340,242,2601
talk.politics.guns,111,106,1126
talk.politics.guns,366,258,2590
talk.politics.guns,269,196,2110
talk.politics.guns,341,240,2499
talk.politics.guns,224,172,1898
talk.politics.guns,406,284,3043
talk.politics.guns,225,144,1769
talk.politics.guns,347,230,2431
talk.politics.guns,253,185,1672
talk.politics.guns,123,100,1021
talk.politics.guns,1063,611,6559
talk.politics.guns,163,124,1365
talk.politics.guns,108,90,945
talk.politics.guns,732,410,4862
talk.politics.guns,245,179,2120
talk.politics.guns,1884,775,11771
talk.politics.guns,236,181,2105
talk.politics.guns,164,135,1462
talk.politics.guns,260,186,2086
talk.politics.guns,252,179,1979
talk.politics.guns,470,269,3197
talk.politics.guns,122,109,1260
talk.politics.guns,710,415,5079
talk.politics.guns,700,383,4783
talk.politics.guns,235,184,2144
talk.politics.guns,160,137,1430
talk.politics.guns,268,205,2005
talk.politics.guns,198,155,1606
talk.politics.guns,45,44,642
talk.politics.guns,464,310,3301
talk.politics.guns,97,78,747
talk.politics.guns,477,322,3166
talk.politics.guns,398,275,3204
talk.politics.guns,188,127,1530
talk.politics.guns,854,487,5213
talk.politics.guns,258,210,2226
talk.politics.guns,127,114,1054
talk.politics.guns,549,342,3919
talk.politics.guns,369,252,2517
talk.politics.guns,374,271,2607
talk.politics.guns,254,188,2106
talk.politics.guns,383,254,2650
talk.politics.guns,206,171,1870
talk.politics.guns,314,239,2345
talk.politics.guns,232,181,1987
talk.politics.guns,283,210,2887
talk.politics.guns,200,156,1519
talk.politics.guns,357,248,2836
talk.politics.guns,283,192,1901
talk.politics.guns,214,162,1697
talk.politics.guns,573,357,4412
talk.politics.guns,341,198,2328
talk.politics.guns,326,207,2269
talk.politics.guns,130,114,1294
talk.politics.guns,362,256,2494
talk.politics.guns,436,293,2881
talk.politics.guns,137,116,1263
talk.politics.guns,290,233,2069
talk.politics.guns,50,48,676
talk.politics.guns,313,230,2451
talk.politics.guns,1010,475,7308
talk.politics.guns,226,182,2173
talk.politics.guns,352,257,2650
talk.politics.guns,195,159,1569
talk.politics.guns,358,237,2482
talk.politics.guns,349,255,2604
talk.politics.guns,136,115,1190
talk.politics.guns,1434,693,8687
talk.politics.guns,171,141,1563
talk.politics.guns,236,179,1741
talk.politics.guns,302,219,2279
talk.politics.guns,425,292,3075
talk.politics.guns,197,157,1504
talk.politics.guns,144,116,1348
talk.politics.guns,99,88,1107
talk.politics.guns,582,350,3688
talk.politics.guns,94,76,991
talk.politics.guns,154,112,1259
talk.politics.guns,389,267,2843
talk.politics.guns,263,192,1969
talk.politics.guns,117,107,1081
talk.politics.guns,1961,898,12103
talk.politics.guns,176,134,1276
talk.politics.guns,138,115,1317
talk.politics.guns,58,57,913
talk.politics.guns,281,187,2095
talk.politics.guns,159,132,1398
talk.politics.guns,94,87,999
talk.politics.guns,135,111,1363
talk.politics.guns,590,359,3851
talk.politics.guns,255,187,1937
talk.politics.guns,270,208,2253
talk.politics.guns,170,146,1455
talk.politics.guns,873,504,5425
talk.politics.guns,191,161,1662
talk.politics.guns,100,86,845
talk.politics.guns,222,178,1879
talk.politics.guns,320,224,2516
talk.politics.guns,163,130,1416
talk.politics.guns,230,180,1877
talk.politics.guns,167,137,1488
talk.politics.guns,364,239,2555
talk.politics.guns,187,155,1641
talk.politics.guns,195,164,1871
talk.politics.guns,141,125,1548
talk.politics.guns,457,287,2890
talk.politics.guns,439,287,2854
talk.politics.guns,119,104,980
talk.politics.guns,77,74,1039
talk.politics.guns,308,226,2530
talk.politics.guns,348,238,2596
talk.politics.guns,144,120,1380
talk.politics.guns,182,133,1657
talk.politics.guns,202,160,1708
talk.politics.guns,1128,569,6703
talk.politics.guns,1087,498,6205
talk.politics.guns,443,280,3068
talk.politics.guns,240,171,1837
talk.politics.guns,249,197,2039
talk.politics.guns,258,195,1914
talk.politics.guns,623,360,4053
talk.politics.guns,413,300,2881
talk.politics.guns,339,246,2643
talk.politics.guns,465,296,3224
talk.politics.guns,161,135,1725
talk.politics.guns,117,98,1021
talk.politics.guns,186,153,1874
talk.politics.guns,255,196,2074
talk.politics.guns,245,183,2131
talk.politics.guns,182,125,1702
talk.politics.guns,509,323,3188
talk.politics.guns,127,112,1240
talk.politics.guns,293,211,2141
talk.politics.guns,8472,3179,71902
talk.politics.guns,135,118,1321
talk.politics.guns,219,163,1688
talk.politics.guns,2301,963,14471
talk.politics.guns,125,110,1192
talk.politics.guns,224,171,1890
talk.politics.guns,1042,588,6482
talk.politics.guns,503,292,3506
talk.politics.guns,204,164,1722
talk.politics.guns,213,178,2072
talk.politics.guns,251,189,2278
talk.politics.guns,236,171,1715
talk.politics.guns,1497,669,8807
talk.politics.guns,113,105,1189
talk.politics.guns,183,142,1856
talk.politics.guns,1230,577,8487
talk.politics.guns,188,151,1670
talk.politics.guns,305,231,2444
talk.politics.guns,844,447,5332
talk.politics.guns,334,238,2385
talk.politics.guns,219,164,1853
talk.politics.guns,92,80,1133
talk.politics.guns,156,120,1300
talk.politics.guns,203,134,1546
talk.politics.guns,551,371,3786
talk.politics.guns,237,169,1577
talk.politics.guns,570,386,3933
talk.politics.guns,157,126,1284
talk.politics.guns,417,272,2864
talk.politics.guns,340,228,2520
talk.politics.guns,349,258,2538
talk.politics.guns,313,212,2226
talk.politics.guns,371,252,2748
talk.politics.guns,910,476,5868
talk.politics.guns,381,268,2871
talk.politics.guns,144,114,1235
talk.politics.guns,356,245,2737
talk.politics.guns,311,216,2318
talk.politics.guns,75,67,928
talk.politics.guns,134,117,1058
talk.politics.guns,115,98,1102
talk.politics.guns,255,186,2038
talk.politics.guns,406,291,2762
talk.politics.guns,355,238,2526
talk.politics.guns,914,565,6804
talk.politics.guns,224,174,2007
talk.politics.guns,792,489,5326
talk.politics.guns,510,323,3420
talk.politics.guns,294,218,2262
talk.politics.guns,240,167,1857
talk.politics.guns,276,195,1984
talk.politics.guns,187,148,1496
talk.politics.guns,595,368,4180
talk.politics.guns,109,95,1124
talk.politics.guns,272,205,2084
talk.politics.guns,117,101,1001
talk.politics.guns,126,112,1346
talk.politics.guns,553,354,3731
talk.politics.guns,268,199,1999
talk.politics.guns,370,242,2517
talk.politics.guns,143,106,1285
talk.politics.guns,124,114,1481
talk.politics.guns,730,464,5022
talk.politics.guns,179,145,1576
talk.politics.guns,102,99,1223
talk.politics.guns,124,110,1177
talk.politics.guns,393,253,2728
talk.politics.guns,236,174,1825
talk.politics.guns,386,257,2774
talk.politics.guns,145,118,1408
talk.politics.guns,155,129,1417
talk.politics.guns,186,158,1962
talk.politics.guns,209,162,1726
talk.politics.guns,271,198,1934
talk.politics.guns,652,396,4406
talk.politics.guns,141,112,1284
talk.politics.guns,279,210,2252
talk.politics.guns,245,204,1976
talk.politics.guns,161,127,1167
talk.politics.guns,227,166,1475
talk.politics.guns,168,149,1410
talk.politics.guns,233,180,1647
talk.politics.guns,467,280,2968
talk.politics.guns,203,147,1688
talk.politics.guns,161,120,1196
talk.politics.guns,169,139,1445
talk.politics.guns,121,101,1032
talk.politics.guns,188,138,1463
talk.politics.guns,63,61,770
talk.politics.guns,334,239,2264
talk.politics.guns,219,154,1715
talk.politics.guns,224,166,1838
talk.politics.guns,342,243,2367
talk.politics.guns,385,256,2758
talk.politics.guns,176,139,1631
talk.politics.guns,142,113,1120
talk.politics.guns,361,247,2574
talk.politics.guns,138,115,1160
talk.politics.guns,200,161,1719
talk.politics.guns,77,70,919
talk.politics.guns,171,138,1495
talk.politics.guns,266,195,1926
talk.politics.guns,281,203,2546
talk.politics.guns,78,69,813
talk.politics.guns,88,78,846
talk.politics.guns,177,138,1468
talk.politics.guns,608,420,4116
talk.politics.guns,219,180,2023
talk.politics.guns,282,208,2190
talk.politics.guns,564,385,3846
talk.politics.guns,451,287,2939
talk.politics.guns,1403,683,8215
talk.politics.guns,265,182,2027
talk.politics.guns,270,206,1901
talk.politics.guns,132,117,1508
talk.politics.guns,117,111,1394
talk.politics.guns,479,299,3253
talk.politics.guns,278,191,2154
talk.politics.guns,354,211,2589
talk.politics.guns,263,190,1943
talk.politics.guns,296,225,2526
talk.politics.guns,220,155,1599
talk.politics.guns,400,288,2790
talk.politics.guns,156,133,1408
talk.politics.guns,689,423,4784
talk.politics.guns,288,195,2036
talk.politics.guns,259,203,2121
talk.politics.guns,244,197,1982
talk.politics.guns,382,238,2745
talk.politics.guns,333,241,2689
talk.politics.guns,256,185,2076
talk.politics.guns,215,147,1600
talk.politics.guns,604,359,3889
talk.politics.guns,144,124,1409
talk.politics.guns,289,212,2560
talk.politics.guns,356,265,2787
talk.politics.guns,156,127,1623
talk.politics.guns,40,40,617
talk.politics.guns,162,135,1676
talk.politics.guns,222,156,1606
talk.politics.guns,230,177,1856
talk.politics.guns,41,41,579
talk.politics.guns,302,208,2111
talk.politics.guns,76,71,963
talk.politics.guns,302,225,2345
talk.politics.guns,177,149,1678
talk.politics.guns,99,83,1040
talk.politics.guns,152,127,1469
talk.politics.guns,330,230,2382
talk.politics.guns,125,111,1166
talk.politics.guns,367,233,2714
talk.politics.guns,198,148,1370
talk.politics.guns,268,200,1906
talk.politics.guns,319,210,2363
talk.politics.guns,53,47,645
talk.politics.guns,149,127,1361
talk.politics.guns,187,152,1731
talk.politics.guns,87,83,869
talk.politics.guns,285,218,2234
talk.politics.guns,99,93,1017
talk.politics.guns,83,79,1065
talk.politics.guns,133,94,1043
talk.politics.guns,101,84,802
talk.politics.guns,146,110,1088
talk.politics.guns,130,118,1356
talk.politics.guns,589,357,3958
talk.politics.guns,152,119,1218
talk.politics.guns,131,110,1273
talk.politics.guns,176,153,1730
talk.politics.guns,131,111,1447
talk.politics.guns,197,164,1707
talk.politics.guns,220,168,1946
talk.politics.guns,134,110,1053
talk.politics.guns,830,505,5370
talk.politics.guns,232,171,1830
talk.politics.guns,135,116,1110
talk.politics.guns,254,187,2089
talk.politics.guns,86,81,990
talk.politics.guns,93,87,1019
talk.politics.guns,130,118,1208
talk.politics.guns,133,112,1209
talk.politics.guns,159,128,1381
talk.politics.guns,144,122,1466
talk.politics.guns,1288,797,8661
talk.politics.guns,254,159,1562
talk.politics.guns,124,105,1208
talk.politics.guns,425,276,2963
talk.politics.guns,945,559,5966
talk.politics.guns,973,556,5986
talk.politics.guns,72,67,784
talk.politics.guns,474,286,3216
talk.politics.guns,156,134,1699
talk.politics.guns,402,277,2952
talk.politics.guns,1031,588,6669
talk.politics.guns,107,92,924
talk.politics.guns,264,203,1987
talk.politics.guns,414,284,3057
talk.politics.guns,167,140,1421
talk.politics.guns,412,252,2802
talk.politics.guns,103,98,1314
talk.politics.guns,605,385,3984
talk.politics.guns,290,215,2199
talk.politics.guns,361,255,2932
talk.politics.guns,275,196,2009
talk.politics.guns,284,198,1942
talk.politics.guns,197,154,1811
talk.politics.guns,599,317,3684
talk.politics.guns,160,136,1384
talk.politics.guns,918,514,5919
talk.politics.guns,324,244,2546
talk.politics.guns,225,172,1815
talk.politics.guns,1096,553,6558
talk.politics.guns,273,218,2088
talk.politics.guns,118,104,1049
talk.politics.guns,519,285,3243
talk.politics.guns,320,223,2331
talk.politics.guns,364,252,3010
talk.politics.guns,279,202,2051
talk.politics.guns,278,201,2364
talk.politics.guns,154,115,1534
talk.politics.guns,73,70,863
talk.politics.guns,187,154,1767
talk.politics.guns,153,121,1551
talk.politics.guns,266,198,1945
talk.politics.guns,240,189,2000
talk.politics.guns,1676,768,10044
talk.politics.guns,265,191,2139
talk.politics.guns,446,285,3148
talk.politics.guns,98,87,1212
talk.politics.guns,293,214,2088
talk.politics.guns,60,58,1002
talk.politics.guns,186,159,1712
talk.politics.guns,300,221,2369
talk.politics.guns,165,132,1424
talk.politics.guns,338,240,2528
talk.politics.guns,885,469,5544
talk.politics.guns,179,147,1592
talk.politics.guns,265,186,1984
talk.politics.guns,347,225,2409
talk.politics.guns,176,148,1533
talk.politics.guns,410,297,2808
talk.politics.guns,230,191,1923
talk.politics.guns,171,144,1514
talk.politics.guns,141,114,1408
talk.politics.guns,818,466,5103
talk.politics.guns,1130,643,6969
talk.politics.guns,44,42,638
talk.politics.guns,278,220,2340
talk.politics.guns,275,193,2338
talk.politics.guns,243,188,2362
talk.politics.guns,191,137,1620
talk.politics.guns,157,127,1378
talk.politics.guns,195,167,1679
talk.politics.guns,129,106,1076
talk.politics.guns,1128,550,6681
talk.politics.guns,453,305,2992
talk.politics.guns,187,152,1579
talk.politics.guns,64,62,689
talk.politics.guns,58,56,687
talk.politics.guns,470,311,3149
talk.politics.guns,768,458,4723
talk.politics.guns,195,154,1877
talk.politics.guns,442,290,3031
talk.politics.guns,572,318,3478
talk.politics.guns,209,160,1862
talk.politics.guns,191,133,1466
talk.politics.guns,255,197,2199
talk.politics.guns,253,184,1787
talk.politics.guns,765,401,4738
talk.politics.guns,79,72,763
talk.politics.guns,311,229,2097
talk.politics.guns,138,116,993
talk.politics.guns,161,131,1331
talk.politics.guns,285,226,2225
talk.politics.guns,209,147,1637
talk.politics.guns,123,102,1030
talk.politics.guns,239,183,1712
talk.politics.guns,303,218,2276
talk.politics.guns,107,94,943
talk.politics.guns,454,268,2833
talk.politics.guns,629,366,3733
talk.politics.guns,166,117,1379
talk.politics.guns,177,142,1456
talk.politics.guns,376,265,2607
talk.politics.guns,357,256,2703
talk.politics.guns,208,170,1586
talk.politics.guns,472,322,3437
talk.politics.guns,540,373,3960
talk.politics.guns,554,311,3518
talk.politics.guns,98,89,967
talk.politics.guns,179,136,1719
talk.politics.guns,416,287,2905
talk.politics.guns,266,185,1955
talk.politics.guns,592,370,4251
talk.politics.guns,644,401,4206
talk.politics.guns,223,170,1714
talk.politics.guns,176,155,1605
talk.politics.guns,259,191,2164
talk.politics.guns,500,334,3475
talk.politics.guns,81,70,991
talk.politics.guns,631,400,4089
talk.politics.guns,122,102,1071
talk.politics.guns,122,102,1071
talk.politics.guns,122,102,1071
talk.politics.guns,122,102,1071
talk.politics.guns,91,78,916
talk.politics.guns,122,102,1071
talk.politics.guns,678,395,4276
talk.politics.guns,858,469,5198
talk.politics.guns,204,160,1698
talk.politics.guns,132,108,1065
talk.politics.guns,230,185,2152
talk.politics.guns,647,406,4137
talk.politics.guns,93,83,943
talk.politics.guns,345,212,2332
talk.politics.guns,754,447,4755
talk.politics.guns,77,73,762
talk.politics.guns,495,355,3683
talk.politics.guns,281,211,2192
talk.politics.guns,144,124,1397
talk.politics.guns,219,158,1701
talk.politics.guns,270,206,2144
talk.politics.guns,195,149,1518
talk.politics.guns,167,147,1345
talk.politics.guns,388,274,2701
talk.politics.guns,167,134,1410
talk.politics.guns,305,247,2376
talk.politics.guns,309,208,2363
talk.politics.guns,338,240,2413
talk.politics.guns,583,353,3669
talk.politics.guns,947,506,5773
talk.politics.guns,176,139,1583
talk.politics.guns,262,195,2212
talk.politics.guns,169,141,1337
talk.politics.guns,328,221,2612
talk.politics.guns,403,277,3049
talk.politics.guns,241,179,1953
talk.politics.guns,191,145,1543
talk.politics.guns,608,347,4045
talk.politics.guns,231,165,1773
talk.politics.guns,128,99,1001
talk.politics.guns,233,173,1670
talk.politics.guns,131,119,1302
talk.politics.guns,165,124,1420
talk.politics.guns,1388,687,8744
talk.politics.guns,205,165,1984
talk.politics.guns,158,126,1380
talk.politics.guns,112,89,1147
talk.politics.guns,260,185,2017
talk.politics.guns,131,113,1139
talk.politics.guns,176,147,1820
talk.politics.mideast,202,157,1625
talk.politics.mideast,223,161,1858
talk.politics.mideast,252,197,2388
talk.politics.mideast,231,172,1970
talk.politics.mideast,165,143,1570
talk.politics.mideast,3237,1497,21060
talk.politics.mideast,532,360,4091
talk.politics.mideast,218,157,1697
talk.politics.mideast,480,294,3224
talk.politics.mideast,415,281,3005
talk.politics.mideast,1547,754,12307
talk.politics.mideast,2945,1520,24451
talk.politics.mideast,1453,944,12926
talk.politics.mideast,434,273,2816
talk.politics.mideast,111,96,1037
talk.politics.mideast,380,319,3328
talk.politics.mideast,253,193,2336
talk.politics.mideast,196,162,1785
talk.politics.mideast,1487,680,9339
talk.politics.mideast,179,128,1441
talk.politics.mideast,248,192,1665
talk.politics.mideast,233,178,2327
talk.politics.mideast,273,223,2574
talk.politics.mideast,190,158,1994
talk.politics.mideast,333,250,2856
talk.politics.mideast,350,225,2514
talk.politics.mideast,1726,884,10993
talk.politics.mideast,768,485,5654
talk.politics.mideast,486,313,3818
talk.politics.mideast,275,196,2259
talk.politics.mideast,364,229,2420
talk.politics.mideast,437,301,3197
talk.politics.mideast,1629,680,9996
talk.politics.mideast,434,304,3371
talk.politics.mideast,1385,738,9477
talk.politics.mideast,542,311,3499
talk.politics.mideast,194,149,1453
talk.politics.mideast,122,109,1172
talk.politics.mideast,464,291,3102
talk.politics.mideast,141,112,1697
talk.politics.mideast,1634,739,10050
talk.politics.mideast,976,485,6406
talk.politics.mideast,2484,941,13949
talk.politics.mideast,274,190,2179
talk.politics.mideast,464,306,3303
talk.politics.mideast,134,114,1586
talk.politics.mideast,418,245,2830
talk.politics.mideast,426,301,3299
talk.politics.mideast,1907,783,11126
talk.politics.mideast,490,308,3497
talk.politics.mideast,222,178,1774
talk.politics.mideast,905,549,6532
talk.politics.mideast,222,167,2289
talk.politics.mideast,265,219,2542
talk.politics.mideast,211,172,2266
talk.politics.mideast,307,215,2748
talk.politics.mideast,527,344,3731
talk.politics.mideast,166,131,1484
talk.politics.mideast,54,53,715
talk.politics.mideast,364,274,3330
talk.politics.mideast,73,68,762
talk.politics.mideast,229,160,1861
talk.politics.mideast,399,255,2866
talk.politics.mideast,132,112,1276
talk.politics.mideast,210,155,1947
talk.politics.mideast,214,153,1743
talk.politics.mideast,10384,2310,56853
talk.politics.mideast,250,186,1937
talk.politics.mideast,401,272,2868
talk.politics.mideast,1302,571,8712
talk.politics.mideast,60,58,838
talk.politics.mideast,697,396,5110
talk.politics.mideast,504,335,3613
talk.politics.mideast,305,214,2239
talk.politics.mideast,447,307,3303
talk.politics.mideast,110,103,1110
talk.politics.mideast,204,154,1620
talk.politics.mideast,337,225,2374
talk.politics.mideast,583,359,3640
talk.politics.mideast,222,171,1806
talk.politics.mideast,208,156,1744
talk.politics.mideast,554,297,3489
talk.politics.mideast,187,153,1689
talk.politics.mideast,240,176,1635
talk.politics.mideast,294,200,2091
talk.politics.mideast,196,155,1558
talk.politics.mideast,1056,546,6684
talk.politics.mideast,491,310,3486
talk.politics.mideast,566,350,4000
talk.politics.mideast,281,201,2345
talk.politics.mideast,161,128,1465
talk.politics.mideast,176,106,1613
talk.politics.mideast,190,157,1786
talk.politics.mideast,416,251,2917
talk.politics.mideast,144,112,1523
talk.politics.mideast,158,132,1648
talk.politics.mideast,840,481,5448
talk.politics.mideast,92,80,862
talk.politics.mideast,510,318,3400
talk.politics.mideast,115,96,1119
talk.politics.mideast,85,75,965
talk.politics.mideast,509,318,3440
talk.politics.mideast,398,264,2750
talk.politics.mideast,153,121,1504
talk.politics.mideast,225,174,1864
talk.politics.mideast,908,480,5687
talk.politics.mideast,170,130,1480
talk.politics.mideast,1518,679,8032
talk.politics.mideast,914,507,5714
talk.politics.mideast,217,166,1920
talk.politics.mideast,341,267,2579
talk.politics.mideast,722,445,5342
talk.politics.mideast,447,278,3665
talk.politics.mideast,2646,1221,17701
talk.politics.mideast,105,88,1068
talk.politics.mideast,331,234,2380
talk.politics.mideast,800,422,5169
talk.politics.mideast,245,180,1834
talk.politics.mideast,114,97,1056
talk.politics.mideast,747,427,5195
talk.politics.mideast,68,67,708
talk.politics.mideast,724,410,4650
talk.politics.mideast,386,258,2729
talk.politics.mideast,665,375,4472
talk.politics.mideast,91,87,868
talk.politics.mideast,496,321,3574
talk.politics.mideast,546,388,4155
talk.politics.mideast,524,348,3981
talk.politics.mideast,1853,917,12519
talk.politics.mideast,1281,612,8615
talk.politics.mideast,538,317,3456
talk.politics.mideast,347,219,2447
talk.politics.mideast,209,153,2062
talk.politics.mideast,143,121,1326
talk.politics.mideast,159,125,1315
talk.politics.mideast,385,258,2784
talk.politics.mideast,420,272,2934
talk.politics.mideast,150,126,1376
talk.politics.mideast,224,163,1719
talk.politics.mideast,119,101,1195
talk.politics.mideast,557,337,3843
talk.politics.mideast,557,315,3875
talk.politics.mideast,987,548,6434
talk.politics.mideast,133,108,1161
talk.politics.mideast,97,86,987
talk.politics.mideast,1185,551,7270
talk.politics.mideast,180,155,1760
talk.politics.mideast,242,180,2449
talk.politics.mideast,97,82,882
talk.politics.mideast,90,82,961
talk.politics.mideast,143,126,1339
talk.politics.mideast,139,118,1266
talk.politics.mideast,277,220,2146
talk.politics.mideast,131,114,1098
talk.politics.mideast,169,133,1444
talk.politics.mideast,256,179,1801
talk.politics.mideast,187,156,1669
talk.politics.mideast,140,124,1418
talk.politics.mideast,609,372,4027
talk.politics.mideast,471,308,3433
talk.politics.mideast,168,138,1507
talk.politics.mideast,146,109,1330
talk.politics.mideast,198,163,1607
talk.politics.mideast,262,195,1939
talk.politics.mideast,445,282,3145
talk.politics.mideast,1233,639,7796
talk.politics.mideast,695,395,4619
talk.politics.mideast,256,173,2379
talk.politics.mideast,2454,1133,16635
talk.politics.mideast,395,260,3303
talk.politics.mideast,1688,836,10630
talk.politics.mideast,232,174,1931
talk.politics.mideast,840,471,6270
talk.politics.mideast,143,121,1360
talk.politics.mideast,451,282,3363
talk.politics.mideast,486,282,3679
talk.politics.mideast,382,280,3007
talk.politics.mideast,1072,564,7525
talk.politics.mideast,133,109,1453
talk.politics.mideast,178,128,1498
talk.politics.mideast,126,100,1131
talk.politics.mideast,184,133,1751
talk.politics.mideast,158,122,1583
talk.politics.mideast,368,267,2703
talk.politics.mideast,490,285,3275
talk.politics.mideast,320,198,2435
talk.politics.mideast,69,67,743
talk.politics.mideast,788,468,5349
talk.politics.mideast,133,108,1528
talk.politics.mideast,418,263,3069
talk.politics.mideast,357,209,2368
talk.politics.mideast,214,164,1771
talk.politics.mideast,197,145,1580
talk.politics.mideast,122,87,1095
talk.politics.mideast,412,262,3152
talk.politics.mideast,126,113,1222
talk.politics.mideast,1233,679,8650
talk.politics.mideast,4236,1495,27223
talk.politics.mideast,962,527,6836
talk.politics.mideast,2139,958,14421
talk.politics.mideast,1246,703,8504
talk.politics.mideast,161,119,1513
talk.politics.mideast,246,200,2118
talk.politics.mideast,347,202,2419
talk.politics.mideast,226,166,1738
talk.politics.mideast,103,94,942
talk.politics.mideast,326,231,2670
talk.politics.mideast,1179,537,7309
talk.politics.mideast,361,245,2738
talk.politics.mideast,139,118,1292
talk.politics.mideast,491,315,3512
talk.politics.mideast,237,171,2111
talk.politics.mideast,568,333,4084
talk.politics.mideast,821,448,5523
talk.politics.mideast,704,376,4279
talk.politics.mideast,501,283,3533
talk.politics.mideast,269,176,2164
talk.politics.mideast,444,282,2931
talk.politics.mideast,861,419,5134
talk.politics.mideast,833,441,5528
talk.politics.mideast,375,253,2784
talk.politics.mideast,290,217,2321
talk.politics.mideast,285,201,2194
talk.politics.mideast,172,128,1391
talk.politics.mideast,1120,550,6518
talk.politics.mideast,165,133,1506
talk.politics.mideast,1431,689,8968
talk.politics.mideast,247,177,1967
talk.politics.mideast,570,353,4031
talk.politics.mideast,313,219,2544
talk.politics.mideast,396,270,3082
talk.politics.mideast,1180,585,7138
talk.politics.mideast,707,333,4184
talk.politics.mideast,125,113,1057
talk.politics.mideast,213,171,2128
talk.politics.mideast,388,244,2908
talk.politics.mideast,164,139,1315
talk.politics.mideast,201,155,1565
talk.politics.mideast,141,125,1328
talk.politics.mideast,84,71,821
talk.politics.mideast,1355,734,9265
talk.politics.mideast,1761,1107,13199
talk.politics.mideast,599,377,4620
talk.politics.mideast,1309,698,8492
talk.politics.mideast,1882,1082,12017
talk.politics.mideast,333,230,2615
talk.politics.mideast,173,141,1421
talk.politics.mideast,276,203,1945
talk.politics.mideast,206,148,1743
talk.politics.mideast,167,140,1209
talk.politics.mideast,154,130,1485
talk.politics.mideast,1783,756,10539
talk.politics.mideast,834,430,5922
talk.politics.mideast,315,205,2227
talk.politics.mideast,438,259,2833
talk.politics.mideast,2980,1463,20417
talk.politics.mideast,566,384,4070
talk.politics.mideast,122,102,1018
talk.politics.mideast,608,420,4545
talk.politics.mideast,862,518,5949
talk.politics.mideast,477,323,3717
talk.politics.mideast,260,188,2134
talk.politics.mideast,1117,633,8353
talk.politics.mideast,457,267,2786
talk.politics.mideast,494,286,3488
talk.politics.mideast,79,70,884
talk.politics.mideast,95,82,803
talk.politics.mideast,558,336,3704
talk.politics.mideast,805,420,5073
talk.politics.mideast,193,146,1796
talk.politics.mideast,477,319,3436
talk.politics.mideast,138,116,1376
talk.politics.mideast,130,104,1347
talk.politics.mideast,112,104,1156
talk.politics.mideast,274,196,2103
talk.politics.mideast,109,98,1165
talk.politics.mideast,781,396,5118
talk.politics.mideast,187,147,1535
talk.politics.mideast,222,162,1920
talk.politics.mideast,527,303,3824
talk.politics.mideast,104,93,1205
talk.politics.mideast,867,454,5595
talk.politics.mideast,187,135,1415
talk.politics.mideast,359,251,2504
talk.politics.mideast,197,163,1836
talk.politics.mideast,238,162,1758
